timestamp,box_uid,box_title,prev_status,new_status,reason,context
2026-01-12T09:07:08,box_1765996407293,Eraspec NIR,UNKNOWN,RED,QC Out of Spec,
2026-01-12T09:07:11,box_1870504657248,Agilent GC,UNKNOWN,RED,QC Out of Spec,
2026-01-12T09:07:11,box_1870507241056,Multitek NS,UNKNOWN,GREEN,QC Fresh,
2026-01-12T09:07:11,box_1870507241920,Eraspec,UNKNOWN,YELLOW,QC stale (Last valid: 2026-01-09 09:02),
2026-01-12T09:07:12,box_2201765855296,PAC Flash 2,UNKNOWN,YELLOW,QC stale (Last valid: 2026-01-09 09:08),
2026-01-12T09:07:12,box_1840573737440,Auto Grabner,UNKNOWN,YELLOW,QC stale (Last valid: 2026-01-09 10:00),
2026-01-12T09:07:12,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,QC Fresh,
2026-01-12T09:07:12,box_1840573733840,Multitek S,UNKNOWN,YELLOW,QC stale (Last valid: 2026-01-09 09:05),
2026-01-12T09:07:12,box_2096856031904,PAC Flash 1,UNKNOWN,YELLOW,QC stale (Last valid: 2026-01-09 09:07),
2026-01-12T09:07:12,box_2301728638432,Viscosity,UNKNOWN,YELLOW,QC stale (Last valid: 2026-01-08 11:33),
2026-01-12T09:07:12,box_175810797800001,OptiMPP 1,UNKNOWN,GREEN,QC Fresh,
2026-01-12T09:07:12,box_1834023730592,AQUAMAX KF,UNKNOWN,YELLOW,QC stale (Last valid: 2026-01-09 15:32),
2026-01-12T09:07:12,box_1765996407293,Eraspec NIR,UNKNOWN,RED,QC Out of Spec,
2026-01-12T09:08:09,box_2201765855296,PAC Flash 2,YELLOW,GREEN,QC Fresh,
2026-01-12T09:08:13,box_2201765855296,PAC Flash 2,YELLOW,GREEN,QC Fresh,
2026-01-12T09:08:13,box_2096856031904,PAC Flash 1,YELLOW,GREEN,QC Fresh,
2026-01-12T09:09:10,box_2096856031904,PAC Flash 1,YELLOW,GREEN,QC Fresh,
2026-01-12T09:09:10,box_1834023730592,AQUAMAX KF,YELLOW,UNKNOWN,,
2026-01-12T09:09:13,box_1834023730592,AQUAMAX KF,YELLOW,UNKNOWN,,
2026-01-12T09:18:13,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,QC Fresh,
2026-01-12T09:18:16,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,QC Fresh,
2026-01-12T09:37:21,box_1840573737440,Auto Grabner,YELLOW,GREEN,QC Fresh,
2026-01-12T09:37:22,box_1840573737440,Auto Grabner,YELLOW,GREEN,QC Fresh,
2026-01-12T11:32:08,box_1870507241920,Eraspec,YELLOW,RED,QC Out of Spec,
2026-01-12T13:13:51,box_1870507241920,Eraspec,RED,UNKNOWN,No valid QC data found.,
2026-01-12T13:13:51,box_1870507241920,Eraspec,RED,UNKNOWN,No valid QC data found.,
2026-01-12T14:05:12,box_1765996407293,Eraspec NIR,RED,UNKNOWN,No valid QC data found.,
2026-01-12T14:05:12,box_1765996407293,Eraspec NIR,RED,UNKNOWN,No valid QC data found.,
2026-01-12T15:09:37,box_1870507241920,Eraspec,UNKNOWN,RED,QC Out of Spec,
2026-01-12T15:13:38,box_1765996407293,Eraspec NIR,UNKNOWN,RED,QC Out of Spec,
2026-01-12T15:18:40,box_1870507241920,Eraspec,RED,UNKNOWN,No valid QC data found.,
2026-01-12T15:18:40,box_1870507241920,Eraspec,RED,UNKNOWN,No valid QC data found.,
2026-01-12T16:21:05,box_1840573733840,Multitek S,YELLOW,UNKNOWN,,
2026-01-12T17:16:26,box_175810797800002,OptiMPP 2,UNKNOWN,GREEN,QC Fresh,
2026-01-12T17:16:26,box_175810797800002,OptiMPP 2,UNKNOWN,GREEN,QC Fresh,
2026-01-12T17:23:52,box_1870504657248,Agilent GC,RED,UNKNOWN,No valid QC data found.,
2026-01-12T17:23:52,box_1870507241056,Multitek NS,GREEN,UNKNOWN,No valid QC data found.,
2026-01-12T17:23:52,box_2201765855296,PAC Flash 2,GREEN,UNKNOWN,No valid QC data found.,
2026-01-12T17:23:52,box_1840573737440,Auto Grabner,GREEN,UNKNOWN,No valid QC data found.,
2026-01-12T17:23:52,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,No valid QC data found.,
2026-01-12T17:23:52,box_2096856031904,PAC Flash 1,GREEN,UNKNOWN,No valid QC data found.,
2026-01-12T17:23:52,box_2301728638432,Viscosity,YELLOW,UNKNOWN,No valid QC data found.,
2026-01-12T17:23:52,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,No valid QC data found.,
2026-01-13T08:34:59,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,,
2026-01-13T08:34:59,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,,
2026-01-13T08:51:05,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,QC Fresh,
2026-01-13T08:57:07,box_1840573733840,Multitek S,UNKNOWN,RED,QC Out of Spec,
2026-01-13T09:02:09,box_1870507241056,Multitek NS,GREEN,YELLOW,QC stale (Last valid: 2026-01-12 09:02),
2026-01-13T09:37:22,box_1840573737440,Auto Grabner,GREEN,YELLOW,QC stale (Last valid: 2026-01-12 09:36),
2026-01-13T09:38:22,box_1870507241920,Eraspec,UNKNOWN,RED,QC Out of Spec,
2026-01-13T09:38:22,box_1870507241920,Eraspec,UNKNOWN,RED,QC Out of Spec,
2026-01-13T09:46:26,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,QC Fresh,
data found.,
2026-01-13T09:46:26,box_1765996407293,Eraspec NIR,RED,UNKNOWN,No valid QC data found.,
2026-01-13T09:48:27,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,QC Fresh,
2026-01-13T09:50:27,box_1765996407293,Eraspec NIR,UNKNOWN,RED,QC Out of Spec,
2026-01-13T09:50:27,box_1765996407293,Eraspec NIR,UNKNOWN,RED,QC Out of Spec,
2026-01-13T09:51:28,box_2096856031904,PAC Flash 1,UNKNOWN,GREEN,QC Fresh,
2026-01-13T09:52:28,box_2201765855296,PAC Flash 2,UNKNOWN,GREEN,QC Fresh,
2026-01-13T10:11:37,box_1870507241920,Eraspec,RED,UNKNOWN,No valid QC data found.,
2026-01-13T10:11:37,box_1870507241920,Eraspec,RED,UNKNOWN,No valid QC data found.,
2026-01-13T10:22:41,box_1840573737440,Auto Grabner,YELLOW,UNKNOWN,,
2026-01-13T10:22:41,box_1840573737440,Auto Grabner,UNKNOWN,GREEN,QC Fresh,
2026-01-13T10:29:45,box_2301728342368,Handheld API,UNKNOWN,GREEN,QC Fresh,
2026-01-13T11:47:21,box_175810797800002,OptiMPP 2,GREEN,UNKNOWN,,
2026-01-13T15:27:55,box_1870507241056,Multitek NS,YELLOW,UNKNOWN,,
2026-01-13T15:43:01,box_1870507241056,Multitek NS,UNKNOWN,GREEN,QC Fresh,
2026-01-13T17:37:48,box_1870504657248,Agilent GC,RED,UNKNOWN,,
2026-01-13T17:37:48,box_1870504657248,Agilent GC,UNKNOWN,RED,QC Out of Spec,
2026-01-14T08:53:18,box_2096856031904,PAC Flash 1,GREEN,YELLOW,QC stale (Last valid: 2026-01-13 08:52),
2026-01-14T08:54:18,box_2201765855296,PAC Flash 2,GREEN,YELLOW,QC stale (Last valid: 2026-01-13 08:54),
2026-01-14T09:10:24,box_2096856031904,PAC Flash 1,YELLOW,UNKNOWN,,
2026-01-14T09:11:24,box_2201765855296,PAC Flash 2,YELLOW,UNKNOWN,,
2026-01-14T09:13:25,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,,
2026-01-14T09:13:25,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,,
2026-01-14T09:16:26,box_1834023730592,AQUAMAX KF,UNKNOWN,RED,QC Out of Spec,
